,g_losses,d_losses_real,d_losses_fake
46,5.955251216888428,-13.673017311096192,-4.175921249389648
47,7.021658897399902,-14.17303409576416,-4.497473526000976
48,8.148364067077637,-14.762251472473144,-4.5470682144165036
49,8.077630043029785,-14.069040679931641,-5.131535053253174
50,6.991195201873779,-13.85328483581543,-5.4819622993469235
51,6.084905624389648,-14.060655403137208,-6.240342330932617
52,5.086940765380859,-14.718801498413086,-7.757614421844482
53,3.34525203704834,-14.465144729614257,-9.680176734924316
54,2.384479522705078,-14.747217559814453,-9.410374641418457
55,1.4642326831817627,-15.396633338928222,-9.428744888305664
56,0.7203093767166138,-14.892329216003418,-11.038414573669433
57,-0.10236771404743195,-15.923367118835449,-12.316540718078613
58,-0.19559744000434875,-15.681729507446288,-11.431522560119628
59,-0.7135400772094727,-15.767436218261718,-11.245516967773437
60,-1.3713874816894531,-15.963736152648925,-11.952365303039551
61,-1.256993293762207,-16.2196964263916,-12.426633262634278
62,-2.394824981689453,-15.807001495361328,-13.16793441772461
63,-2.904587745666504,-16.093470191955568,-14.47245101928711
64,-3.3397645950317383,-15.592826652526856,-13.357215881347656
65,-3.2809157371520996,-15.307933235168457,-13.894805335998536
66,-4.104738712310791,-16.01161708831787,-13.117452049255371
67,-3.907611608505249,-15.517449760437012,-13.733889770507812
68,-4.163621425628662,-16.228442764282228,-15.583102989196778
69,-5.196459770202637,-16.626084899902345,-16.17956962585449
70,-4.818789958953857,-16.656792640686035,-16.09627685546875
71,-5.206974983215332,-17.896924209594726,-15.146278953552246
72,-5.12394905090332,-16.736473655700685,-13.704770851135255
73,-5.605589866638184,-17.298538208007812,-15.659832382202149
74,-5.530885219573975,-17.340119743347167,-15.160205078125
75,-6.469582557678223,-16.92252998352051,-17.954240798950195
76,-5.490815162658691,-17.523791122436524,-13.784751701354981
77,-4.806553840637207,-16.11635227203369,-12.114297771453858
78,-5.269208908081055,-16.42605056762695,-11.909468269348144
79,-4.005603790283203,-15.684343910217285,-8.620753192901612
80,-4.361017227172852,-15.250311088562011,-8.979962062835693
81,-3.042435646057129,-14.755853652954102,-6.522867679595947
82,-1.879253625869751,-15.764244079589844,-8.587268257141114
83,-0.8587014675140381,-15.147174072265624,-8.02955265045166
84,-0.133652925491333,-13.59167709350586,-9.630575370788574
85,0.5919433832168579,-15.426789665222168,-6.18650643825531
86,3.2740368843078613,-14.539760398864747,-6.164121866226196
87,3.6345157623291016,-14.61839771270752,-6.130171585083008
88,3.410795211791992,-14.272794342041015,-5.841732978820801
89,2.374678611755371,-13.43212661743164,-3.6694169998168946
90,2.2882814407348633,-14.18328914642334,-2.127339446544647
91,2.4211478233337402,-13.967753982543945,-4.3497813701629635
92,2.0137510299682617,-14.320214653015137,-7.480098152160645
93,5.033415794372559,-15.051579475402832,-6.801485204696656
94,5.6454267501831055,-13.60220127105713,-7.655401802062988
95,7.413427352905273,-14.809779930114747,-6.324234390258789
96,6.9020233154296875,-15.059961128234864,-7.134281158447266
97,7.340020179748535,-14.547810745239257,-5.704105377197266
98,9.908220291137695,-13.634381675720215,-3.370686101913452
99,7.479846954345703,-14.846766471862793,-4.464246678352356
100,6.797417163848877,-14.482636833190918,-4.499630069732666
101,6.92392110824585,-13.69461269378662,-4.673144340515137
102,6.671760559082031,-13.849410057067871,-5.708147048950195
103,9.565855026245117,-12.846242141723632,-6.215048885345459
104,10.528688430786133,-13.193840599060058,-7.141794013977051
105,10.801782608032227,-13.172300338745117,-8.479419612884522
106,11.195393562316895,-13.702309799194335,-8.00283441543579
107,11.705095291137695,-13.664138412475586,-8.268634796142578
108,11.332929611206055,-13.825485610961914,-6.490707111358643
109,9.819877624511719,-13.127578926086425,-6.1548151016235355
110,7.797575950622559,-13.57400131225586,-3.8834662437438965
111,9.171990394592285,-13.038027381896972,-3.8878538846969604
112,8.16268539428711,-12.642734718322753,-3.8014394760131838
113,9.19312858581543,-12.851682662963867,-4.503876352310181
114,11.972146034240723,-12.282653999328613,-5.790463256835937
115,11.812387466430664,-14.311263465881348,-5.719420146942139
116,11.335118293762207,-13.069236183166504,-5.96500883102417
117,12.56907844543457,-12.886461639404297,-6.198228883743286
118,11.905187606811523,-12.933917045593262,-6.653570652008057
119,12.020402908325195,-12.408960723876953,-6.319354057312012
120,13.014719009399414,-12.515192222595214,-5.6975654602050785
121,12.931913375854492,-11.415707397460938,-7.071243762969971
122,10.372783660888672,-11.881444358825684,-5.617434930801392
123,13.094484329223633,-11.322861099243164,-4.826441621780395
124,11.279972076416016,-11.48679428100586,-5.415469646453857
125,11.828132629394531,-11.679717063903809,-5.654084205627441
126,12.494176864624023,-11.64130802154541,-6.130618286132813
127,11.863985061645508,-11.743719673156738,-7.182651424407959
128,12.141643524169922,-12.10795555114746,-5.846829605102539
129,12.800195693969727,-10.805670166015625,-6.419378280639648
130,12.202238082885742,-11.480550765991211,-5.628503608703613
131,13.783491134643555,-11.103973579406738,-4.933792686462402
132,12.05887508392334,-11.299234008789062,-7.14993724822998
133,11.49502182006836,-10.454663467407226,-6.016824197769165
134,11.312102317810059,-10.79664134979248,-5.628632926940918
135,10.633077621459961,-11.401546478271484,-5.616624736785889
136,11.361586570739746,-10.778261756896972,-6.2730712890625
137,11.610499382019043,-12.195295524597167,-6.251795387268066
138,10.877269744873047,-11.274917793273925,-6.807365417480469
139,11.385540962219238,-12.47811450958252,-8.187683296203613
140,10.867627143859863,-11.706351852416992,-5.895274829864502
141,8.31546401977539,-9.899344635009765,-7.313483142852784
142,8.388602256774902,-12.779955673217774,-7.9112669944763185
143,8.258874893188477,-12.563230514526367,-7.255876111984253
144,9.666463851928711,-11.293849182128906,-6.339380550384521
145,7.60338830947876,-12.21333351135254,-7.151797103881836
146,5.867839336395264,-12.542403221130371,-8.480445003509521
147,3.5889787673950195,-13.64168758392334,-7.565221309661865
148,5.831948280334473,-11.492113304138183,-7.755075931549072
149,3.124117612838745,-12.805885887145996,-6.634508633613587
150,2.633039951324463,-13.23984432220459,-11.688253021240234
151,0.8175010681152344,-14.119787406921386,-12.046349716186523
152,-0.416268914937973,-13.649124145507812,-10.751538372039795
153,-0.7803496718406677,-15.717852020263672,-13.423881912231446
154,-0.4456128180027008,-16.915824508666994,-11.119099807739257
155,-3.0055160522460938,-14.845860290527344,-11.99608039855957
156,-4.215136528015137,-16.038011360168458,-12.378186798095703
157,-3.660916805267334,-14.415044403076172,-14.374510383605957
158,-5.911810874938965,-17.89234619140625,-18.724654769897462
159,-6.929708480834961,-18.624268341064454,-19.726533508300783
160,-9.246390342712402,-18.685823822021483,-21.224114227294923
161,-10.773849487304688,-20.857441711425782,-21.362663650512694
162,-13.165034294128418,-23.789330673217773,-23.437295150756835
163,-12.978544235229492,-23.018034744262696,-21.639812850952147
164,-13.280723571777344,-21.35356903076172,-22.50892219543457
165,-15.16649341583252,-23.189965438842773,-24.859814071655272
166,-15.544407844543457,-24.21440200805664,-26.67141799926758
167,-14.717313766479492,-26.016442489624023,-22.33045539855957
168,-15.549127578735352,-26.92906723022461,-27.781920623779296
169,-17.934120178222656,-26.190985107421874,-26.846261978149414
170,-15.944892883300781,-24.761960220336913,-22.416681671142577
171,-16.744871139526367,-26.22213020324707,-24.645688247680663
172,-13.979864120483398,-27.182475662231447,-21.9050573348999
173,-13.870965003967285,-25.75509262084961,-25.54062614440918
174,-14.518335342407227,-23.18584442138672,-25.523757553100587
175,-16.03017807006836,-26.363253784179687,-24.8431884765625
176,-16.133337020874023,-26.521227264404295,-25.077999877929688
177,-15.820633888244629,-26.577176666259767,-29.37961616516113
178,-17.024858474731445,-26.801037979125976,-22.970091247558592
179,-16.06659507751465,-26.526530075073243,-27.538032150268556
180,-17.132080078125,-23.845462036132812,-28.235499572753906
181,-15.895938873291016,-24.89404182434082,-26.50395622253418
182,-18.062904357910156,-25.1588996887207,-28.419240951538086
183,-18.69735336303711,-25.074735641479492,-29.61286315917969
184,-19.324193954467773,-24.102296829223633,-27.965352630615236
185,-20.046077728271484,-27.699252700805665,-29.44657745361328
186,-20.964277267456055,-25.06930046081543,-28.66300811767578
187,-21.45962905883789,-27.002245330810545,-34.66807403564453
188,-24.030757904052734,-25.84990882873535,-27.270346450805665
189,-24.23328399658203,-27.111373901367188,-31.241070556640626
190,-24.872825622558594,-21.630670166015626,-26.802888107299804
191,-26.302406311035156,-26.860601043701173,-33.94864120483398
192,-26.039161682128906,-28.622970962524413,-30.920897674560546
193,-27.239498138427734,-23.72944927215576,-27.561867904663085
194,-28.089630126953125,-24.738028526306152,-30.90183753967285
195,-26.352230072021484,-27.8843204498291,-24.873310089111328
196,-27.810054779052734,-23.120616149902343,-26.4496280670166
197,-27.991939544677734,-25.308296585083006,-27.889390182495116
198,-24.630706787109375,-23.377492141723632,-19.148594284057616
199,-25.182266235351562,-22.026914215087892,-20.34984073638916
200,-23.004383087158203,-28.387645721435547,-23.33530197143555
201,-23.011184692382812,-20.690835571289064,-25.11308364868164
202,-23.266807556152344,-23.473537826538085,-18.1342716217041
203,-22.990415573120117,-29.201538467407225,-26.580120849609376
204,-22.276508331298828,-24.245844650268555,-22.862858963012695
205,-22.816864013671875,-28.928729248046874,-25.54166030883789
206,-23.541507720947266,-28.29684200286865,-24.13691520690918
207,-24.12122344970703,-29.00292854309082,-28.027859497070313
208,-25.163921356201172,-26.974941444396972,-25.299967575073243
209,-22.935943603515625,-30.508429718017577,-25.777202224731447
210,-24.665529251098633,-28.81185131072998,-25.030188369750977
211,-23.711181640625,-33.30940933227539,-25.319471740722655
212,-22.795562744140625,-31.097747802734375,-23.688168716430663
213,-21.018421173095703,-32.567334747314455,-23.814024353027342
214,-20.697494506835938,-35.432318115234374,-22.242895126342773
215,-18.981109619140625,-34.97154922485352,-27.872803115844725
216,-18.422658920288086,-36.51791229248047,-26.554924392700194
217,-18.129859924316406,-37.437669372558595,-26.919066619873046
218,-16.957618713378906,-39.93086395263672,-29.830994415283204
219,-15.295920372009277,-42.02802352905273,-31.253271865844727
220,-15.61884880065918,-42.17377471923828,-34.6580810546875
221,-13.53438949584961,-45.780653381347655,-35.51983795166016
222,-11.971068382263184,-44.683599853515624,-36.11879272460938
223,-8.749549865722656,-48.156891632080075,-38.37064208984375
224,-6.183523654937744,-47.848472595214844,-38.167938232421875
225,-2.6214399337768555,-49.84683609008789,-40.275447845458984
226,0.9287552833557129,-50.76183929443359,-38.8534553527832
227,5.078829765319824,-52.8859375,-39.20504913330078
228,9.744935989379883,-53.63276748657226,-38.79431991577148
229,16.379749298095703,-55.20354537963867,-39.37979736328125
230,25.09488296508789,-57.05446929931641,-39.747798919677734
231,33.456016540527344,-57.03587112426758,-40.493910217285155
232,43.606475830078125,-58.248915100097655,-44.87109451293945
233,54.00763702392578,-59.68316497802734,-48.81482772827148
234,61.63384246826172,-61.04287261962891,-55.235999298095706
235,68.75128173828125,-63.109326171875,-60.28337173461914
236,73.25547790527344,-64.43794403076171,-64.47190628051757
237,77.2157974243164,-66.48650665283203,-68.41881713867187
238,80.78671264648438,-67.78042907714844,-70.54882202148437
239,82.23027038574219,-69.03386840820312,-72.64177551269532
240,84.82444763183594,-71.67543334960938,-76.01494750976562
241,85.85650634765625,-71.88038787841796,-77.4854232788086
242,87.31607818603516,-73.61690673828124,-79.63800201416015
243,87.77516174316406,-74.62366027832032,-81.73979949951172
244,89.19561004638672,-75.89513854980468,-83.97621307373046
245,89.50383758544922,-77.2308135986328,-85.20868682861328
246,90.34190368652344,-78.12952575683593,-87.48092651367188
247,91.83409118652344,-79.54735565185547,-89.57911987304688
248,92.52345275878906,-80.1948486328125,-90.0007568359375
249,93.63052368164062,-82.14965057373047,-92.80344085693359
250,93.8189468383789,-83.08139495849609,-93.53213195800781
251,94.65589904785156,-84.08805847167969,-95.11762390136718
252,95.01907348632812,-85.24466705322266,-96.22182922363281
253,94.72723388671875,-86.07895050048828,-96.61453552246094
254,95.66207885742188,-86.8866943359375,-98.95187225341797
255,96.45906066894531,-87.91768798828124,-99.16627044677735
256,96.17091369628906,-88.313818359375,-101.56414642333985
257,96.318115234375,-89.38380584716796,-102.02792358398438
258,97.2087631225586,-90.00452270507813,-102.33694610595703
259,97.40461730957031,-90.89771881103516,-102.14976654052734
260,97.90568542480469,-91.2667465209961,-104.3604232788086
261,96.90252685546875,-92.75538787841796,-104.46365661621094
262,97.40097045898438,-93.09210815429688,-105.35802001953125
263,98.33615112304688,-94.1546646118164,-106.80657958984375
264,98.66149139404297,-94.29009094238282,-106.58819274902343
265,97.9448471069336,-96.17388458251953,-107.24255676269532
266,98.13545227050781,-94.9410903930664,-107.31505889892578
267,97.72688293457031,-96.10996551513672,-108.29632110595703
268,98.75382995605469,-97.57660064697265,-109.69563751220703
269,97.92967987060547,-97.50995788574218,-109.22884216308594
270,97.51821899414062,-99.33478240966797,-109.86885223388671
271,98.80982971191406,-98.58445281982422,-110.86323547363281
272,97.09478759765625,-100.66879577636719,-112.0824188232422
273,99.15805053710938,-100.72243041992188,-113.51945495605469
274,98.55056762695312,-101.04442749023437,-116.3364471435547
275,101.92387390136719,-102.85812683105469,-117.07625274658203
276,99.51995849609375,-103.01980590820312,-117.39825286865235
277,102.02494812011719,-103.97872619628906,-119.55784454345704
278,100.82228088378906,-105.31611938476563,-120.03231964111328
279,99.94060516357422,-105.58521118164063,-120.1236801147461
280,99.42654418945312,-106.7216781616211,-122.68074035644531
281,99.8436508178711,-108.28729858398438,-121.67476043701171
282,101.11552429199219,-107.01378936767578,-123.31609497070312
283,100.7564926147461,-109.04719390869141,-123.32650756835938
284,98.53414154052734,-109.33880310058593,-124.33279418945312
285,100.41079711914062,-109.42131958007812,-126.40777282714843
286,99.88634490966797,-111.03466796875,-127.61970672607421
287,102.18579864501953,-112.97962493896485,-129.29352416992188
288,101.99982452392578,-113.31680145263672,-130.55946655273436
289,100.99320983886719,-114.55245208740234,-131.1431854248047
290,104.96527099609375,-114.65408630371094,-132.8334991455078
291,99.5890121459961,-115.92333068847657,-133.22173461914062
292,99.868896484375,-116.47646484375,-134.41141357421876
293,103.1499252319336,-117.57833404541016,-135.47103576660157
294,100.65142822265625,-118.48184356689453,-136.07530822753907
295,101.55048370361328,-118.458056640625,-136.25535583496094
296,100.3879165649414,-120.1870620727539,-137.0439880371094
297,101.64640808105469,-120.46426849365234,-138.31849365234376
298,102.11539459228516,-121.95386657714843,-139.3417541503906
299,104.7285385131836,-121.23303680419922,-138.60679626464844
300,99.06950378417969,-123.33049774169922,-138.31632080078126
301,101.49588012695312,-122.90907287597656,-138.37945556640625
302,100.91417694091797,-121.98161315917969,-139.30238647460936
303,103.65158081054688,-123.37865600585937,-141.29938659667968
304,102.03358459472656,-123.97450561523438,-142.07211608886718
305,101.8017807006836,-125.84931640625,-143.66012573242188
306,105.04383850097656,-127.42183837890624,-146.79541931152343
307,105.71542358398438,-127.45877838134766,-145.1761047363281
308,105.969970703125,-128.85512084960936,-148.98906860351562
309,106.92445373535156,-130.5137908935547,-151.12905578613282
310,107.91893005371094,-131.15533142089845,-151.10836791992188
311,107.04132080078125,-132.4812774658203,-153.0971435546875
312,110.11872863769531,-133.88617858886718,-153.83323669433594
313,109.99292755126953,-134.67010803222655,-154.4124267578125
314,108.75556945800781,-135.97351989746093,-156.7423522949219
315,110.32495880126953,-135.92044067382812,-157.3880584716797
316,109.63423919677734,-137.8814270019531,-158.13927612304687
317,113.61563110351562,-138.91178283691406,-160.29374084472656
318,108.98088073730469,-140.8000030517578,-161.96038818359375
319,113.90003967285156,-141.50455017089843,-163.64595642089844
320,110.90420532226562,-142.43756713867188,-164.59193420410156
321,113.29077911376953,-143.38963928222657,-165.38934936523438
322,118.95217895507812,-144.84654541015624,-167.05650329589844
323,120.28118896484375,-146.21307983398438,-168.49191589355468
324,119.14906311035156,-146.8734558105469,-170.60669860839843
325,121.67460632324219,-148.4056884765625,-170.81557006835936
326,123.03157043457031,-148.7800537109375,-172.64632568359374
327,119.79755401611328,-150.8669189453125,-173.26009216308594
328,123.72933959960938,-151.6357177734375,-174.44051513671874
329,128.90325927734375,-152.7286834716797,-175.73058471679687
330,124.44093322753906,-154.3437255859375,-177.55379333496094
331,128.95582580566406,-154.77166442871095,-178.01535339355468
332,120.4427719116211,-155.57201232910157,-179.1899200439453
333,125.61396789550781,-155.98975830078126,-179.309765625
334,129.20103454589844,-158.17218322753905,-182.0111846923828
335,125.90182495117188,-158.01080932617188,-183.17876892089845
336,137.2262420654297,-158.71747131347655,-184.0282958984375
337,121.52498626708984,-161.02373962402345,-183.78080139160156
338,135.50579833984375,-161.26302795410157,-185.49984130859374
339,136.09413146972656,-162.33338623046876,-188.22649230957032
340,133.19625854492188,-163.70063171386718,-189.28137817382813
341,130.8621826171875,-164.51095581054688,-189.99407043457032
342,136.64382934570312,-166.48983154296874,-192.0795867919922
343,132.21128845214844,-166.83854064941406,-192.86742553710937
344,138.01858520507812,-167.764111328125,-193.18951416015625
345,129.3317413330078,-168.40724487304686,-192.35842895507812
346,140.74533081054688,-169.89036254882814,-194.48697814941406
347,136.59494018554688,-170.57593994140626,-198.08072204589843
348,136.05470275878906,-172.096923828125,-197.94273681640624
349,143.13449096679688,-172.6932861328125,-198.7602783203125
350,143.84426879882812,-173.44256591796875,-200.33622131347656
351,148.7605743408203,-175.30772399902344,-201.95553283691407
352,144.86703491210938,-175.51766052246094,-202.6610321044922
353,149.84063720703125,-177.74231567382813,-204.31715698242186
354,147.09312438964844,-178.68616638183593,-205.1842468261719
355,149.5869903564453,-179.86453552246093,-206.45728149414063
356,147.32315063476562,-180.00664672851562,-207.52984619140625
357,140.18324279785156,-181.8187469482422,-208.79490966796874
358,142.88803100585938,-182.2107421875,-209.0931610107422
359,142.04513549804688,-183.49575805664062,-210.16921691894532
360,151.42446899414062,-184.46446533203124,-211.68165283203126
361,145.896728515625,-186.046875,-213.57200622558594
362,147.0045623779297,-186.60216674804687,-213.43688049316407
363,152.90927124023438,-186.661279296875,-215.2814727783203
364,157.39651489257812,-188.48017272949218,-216.74836120605468
365,149.29241943359375,-189.8770721435547,-217.80286254882813
366,163.38128662109375,-190.62825622558594,-218.21810302734374
367,167.86593627929688,-192.1510986328125,-219.15274658203126
368,159.94854736328125,-192.4749969482422,-221.68436279296876
369,161.32858276367188,-194.04593505859376,-222.43082275390626
370,166.9695281982422,-195.8266632080078,-222.808203125
371,162.99127197265625,-195.42315368652345,-225.17214965820312
372,164.79396057128906,-197.4732696533203,-226.2776336669922
373,169.00213623046875,-198.0363525390625,-227.0424835205078
374,163.8048858642578,-199.286865234375,-228.0719482421875
375,162.01370239257812,-200.71847534179688,-229.18152770996093
376,167.48464965820312,-201.33208618164062,-230.26831970214843
377,171.95870971679688,-202.3239288330078,-231.50872802734375
378,168.9728240966797,-203.4207977294922,-233.52960815429688
379,172.01644897460938,-203.72563781738282,-233.15003967285156
380,174.3390350341797,-206.2799285888672,-235.29236755371093
381,183.15438842773438,-206.41351928710938,-236.12099914550782
382,175.9478759765625,-207.6709014892578,-238.14571533203124
383,185.28567504882812,-208.67974243164062,-238.4340362548828
384,186.66983032226562,-209.67820739746094,-240.04862060546876
385,188.91346740722656,-211.01695861816407,-241.1466094970703
386,190.30174255371094,-211.8690185546875,-242.30780944824218
387,197.88198852539062,-213.34190368652344,-243.3379364013672
388,203.61782836914062,-214.450390625,-244.09343566894532
389,197.13693237304688,-214.83721008300782,-246.2916473388672
390,195.6840362548828,-216.56032104492186,-247.57797241210938
391,192.8919677734375,-217.46387634277343,-248.5089569091797
392,204.34945678710938,-219.2583221435547,-249.663623046875
393,207.39480590820312,-219.55658569335938,-250.68679504394532
394,213.22544860839844,-220.56171264648438,-251.46573791503906
395,209.842529296875,-221.28431396484376,-253.3139678955078
396,210.48062133789062,-223.03253479003905,-254.3642822265625
397,211.423583984375,-223.81766052246093,-255.68173828125
398,211.1165771484375,-224.82858581542968,-256.7214874267578
399,213.55899047851562,-226.17701110839843,-257.7379638671875
400,220.75497436523438,-226.70909118652344,-258.7301879882813
401,219.53382873535156,-227.64291381835938,-259.549609375
402,220.3295135498047,-228.97911071777344,-260.9549499511719
403,223.11492919921875,-229.90705261230468,-260.7657897949219
404,223.63519287109375,-231.06338195800782,-262.72999877929686
405,226.42410278320312,-232.35419006347655,-263.93992309570314
406,231.26499938964844,-233.23175659179688,-265.126953125
407,232.97006225585938,-234.3847686767578,-266.1333801269531
408,235.39443969726562,-235.79129028320312,-267.0003601074219
409,233.342529296875,-236.2314239501953,-268.39149169921876
410,232.77720642089844,-237.45195922851562,-269.56260986328124
411,231.67892456054688,-238.2387908935547,-270.36796875
412,234.32510375976562,-239.1724365234375,-271.4204833984375
413,238.75054931640625,-240.573583984375,-271.9968566894531
414,241.34024047851562,-240.77839050292968,-273.51015625
415,240.36093139648438,-242.3151123046875,-275.11644287109374
416,237.11578369140625,-243.77936096191405,-275.48583984375
417,232.42921447753906,-244.51598205566407,-276.9914611816406
418,236.88720703125,-245.796630859375,-276.8821044921875
419,234.43592834472656,-246.31869201660157,-278.7292175292969
420,238.8295440673828,-247.26864013671874,-278.863037109375
421,244.03939819335938,-248.70053100585938,-279.86261596679685
422,248.46527099609375,-249.13574829101563,-281.5401306152344
423,248.8184814453125,-250.1868865966797,-283.36248779296875
424,248.9927978515625,-251.3571533203125,-284.20587158203125
425,246.71372985839844,-252.40232849121094,-285.8688659667969
426,250.4822540283203,-253.7320343017578,-287.0539489746094
427,244.27523803710938,-254.8032684326172,-288.3993835449219
428,246.0931396484375,-255.70318908691405,-288.7829223632813
429,251.24021911621094,-256.3186950683594,-289.02211303710936
430,252.1246795654297,-257.95586547851565,-290.47796630859375
431,253.90438842773438,-258.9994689941406,-292.3094177246094
432,260.673095703125,-260.0648254394531,-292.815869140625
433,261.98150634765625,-260.13286743164065,-293.5303894042969
434,269.12823486328125,-262.412255859375,-295.439794921875
435,262.78021240234375,-262.84913330078126,-297.02918701171876
436,268.512451171875,-263.8909973144531,-297.64375
437,270.47003173828125,-265.0572937011719,-299.0610412597656
438,270.46282958984375,-266.95184326171875,-300.4410766601562
439,267.5262451171875,-267.5315734863281,-301.25745849609376
440,281.7950439453125,-268.411181640625,-301.39515991210936
441,277.14239501953125,-269.24241943359374,-303.1606018066406
442,284.26263427734375,-270.5627807617187,-303.5697509765625
443,288.35552978515625,-271.98516235351565,-305.5878662109375
444,288.0721435546875,-272.4872314453125,-305.13527221679686
445,292.92059326171875,-273.4321533203125,-305.92572021484375
446,295.6896667480469,-275.04389038085935,-306.6317626953125
447,298.0187072753906,-276.27699584960936,-308.3478942871094
448,299.5101013183594,-276.9908874511719,-309.1427795410156
449,301.6099853515625,-278.0074951171875,-309.2183898925781
450,305.4873046875,-279.3333251953125,-310.0596008300781
451,306.910888671875,-280.82667236328126,-311.97105712890624
452,308.83648681640625,-281.54852294921875,-312.1208435058594
453,310.5299377441406,-283.2961791992187,-313.62498168945314
454,311.8904724121094,-283.9842529296875,-315.0572143554688
455,313.85736083984375,-284.9215148925781,-315.77442626953126
456,315.25665283203125,-286.50676879882815,-317.5228210449219
457,316.4367980957031,-287.7302490234375,-318.2748229980469
458,317.9736328125,-288.4089599609375,-319.12645263671874
459,319.2649230957031,-289.9786682128906,-320.1412292480469
460,320.4374694824219,-291.34906005859375,-321.40850830078125
461,321.84918212890625,-292.4294189453125,-322.60300903320314
462,323.24444580078125,-293.2821899414063,-323.7305908203125
463,324.58563232421875,-294.153466796875,-324.93121948242185
464,325.9701232910156,-295.435595703125,-326.2359130859375
465,327.2467956542969,-296.7693176269531,-327.4127624511719
466,328.49798583984375,-297.88450927734374,-328.3987121582031
467,329.89715576171875,-298.914990234375,-329.7496032714844
468,331.0501708984375,-300.4351013183594,-330.9446044921875
469,332.39788818359375,-301.44544677734376,-332.00400390625
470,333.5483703613281,-302.858935546875,-333.4512878417969
471,334.7727355957031,-303.9885620117187,-334.49791259765624
472,336.03948974609375,-304.90107421875,-335.94240112304686
473,337.2857666015625,-306.28851928710935,-336.9208984375
474,338.6383361816406,-307.4867370605469,-338.15936889648435
475,339.691650390625,-308.29021606445315,-339.34592895507814
476,341.09033203125,-309.8377685546875,-340.6124206542969
477,342.2261047363281,-310.75364990234374,-341.69513549804685
478,343.44390869140625,-311.7565124511719,-342.9695251464844
479,344.6861877441406,-312.94964599609375,-344.119140625
480,345.9027099609375,-314.1850524902344,-345.303857421875
481,347.0789794921875,-315.8830993652344,-346.52992553710936
482,348.35772705078125,-316.3129455566406,-347.7029541015625
483,349.5262451171875,-317.736962890625,-348.91334228515626
484,350.76312255859375,-319.03635864257814,-350.0992797851562
485,351.9631652832031,-320.0785339355469,-351.3197509765625
486,353.1711730957031,-321.3186340332031,-352.5338195800781
487,354.37841796875,-322.2805419921875,-353.71735229492185
488,355.6115417480469,-323.96043090820314,-354.9473815917969
489,356.7890625,-324.34864501953126,-356.12083129882814
490,358.0460205078125,-325.9586975097656,-357.34412841796876
491,359.217041015625,-326.9676940917969,-358.5495361328125
492,360.468994140625,-328.2552734375,-359.75477905273436
